P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13205,小曾木２丁目運動広場,東京都青梅市小曾木2-633,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8189429143,139.289633713,2673
13205,小曾木市民センター,東京都青梅市小曾木3-1656-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.817952,139.27506,2674
13205,小曾木保健福祉センター,東京都青梅市小曾木4-2176-2,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,1,,35.823275,139.276387,2675
13205,障がい者サポートセンター,東京都青梅市大門2-261-1,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,3,,35.795585196,139.291295768,2676
13205,上成木ふれあいセンター（旧市立第九小学校）,東京都青梅市成木7-902,避難場所,-1,-1,0,0,0,0,0,1,1,,35.836287,139.209702,2677
13205,新町こどもクラブ,東京都青梅市新町5-7-16,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,3,,35.787819,139.30894,2678
13205,新町市民センター,東京都青梅市新町4-17-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.785986,139.305155,2679
13205,新町第２こどもクラブ,東京都青梅市新町5-7-15,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,3,,35.787974,139.308932,2680
13205,新田山公園,東京都青梅市新町7-33,避難場所,-1,-1,0,0,0,0,0,1,1,,35.7867839,139.31350038,2681
13205,成木市民センター,東京都青梅市成木4-644,避難場所,-1,-1,0,0,0,0,0,1,1,,35.824183,139.24851,2682
13205,青梅市福祉センター,東京都青梅市東青梅1-177-3,二次避難所、福祉避難所,-1,-1,0,0,1,0,0,0,1,,35.787601,139.274188,2683
13205,千ヶ瀬こどもクラブ,東京都青梅市千ヶ瀬町2-262-13,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,3,,35.7845809722,139.272544348,2684
13205,総合体育館,東京都青梅市河辺町4-16-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.780694,139.284362,2685
13205,大門市民センター,東京都青梅市大門2-288,避難場所,-1,-1,0,0,0,0,0,1,1,,35.796765,139.291206,2686
13205,第２こどもクラブ,東京都青梅市長淵4-437,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,3,,35.7811414222,139.270172742,2687
13205,第４こどもクラブ,東京都青梅市東青梅6-1-13,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,3,,35.7933849168,139.273229594,2688
13205,沢井市民センター,東京都青梅市沢井2-682,避難所,-1,-1,0,0,0,0,0,1,1,,35.804727,139.196299,2689
13205,沢井保健福祉センター,東京都青梅市沢井2-847-3,二次避難所、福祉避難所,-1,-1,1,0,1,0,0,0,1,,35.805647,139.193462,2690
13205,長淵市民センター,東京都青梅市長淵6-492-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.780366,139.26857,2691
13205,天ヶ瀬運動広場,東京都青梅市天ヶ瀬町1111-1,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7886007943,139.250744746,2692
13205,天ヶ瀬体育館,東京都青梅市天ヶ瀬町1111,避難場所,-1,-1,0,0,0,0,0,1,1,,35.789162,139.250649,2693
13205,都農林総合研究センター青梅庁舎（旧都畜産試験場）,東京都青梅市新町6-7-1,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7894635614,139.311710826,2694
13205,都立誠明学園グラウンド,東京都青梅市新町3-72-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.7818249991,139.305163,2695
13205,都立青梅総合（旧農林高校）,東京都青梅市勝沼1-60,避難所,-1,-1,0,0,0,0,0,1,1,,35.7889899991,139.269166,2696
13205,東原公園グラウンド,東京都青梅市今寺5-11,避難場所,-1,-1,0,0,0,0,0,1,1,,35.7938699991,139.30165,2697
13205,東青梅市民センター,東京都青梅市師岡町3-9-6,避難所,-1,-1,0,0,0,0,0,1,1,,35.790608,139.282393,2698
13205,二俣尾５丁目第２運動広場,東京都青梅市二俣尾5-164,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8129084854,139.207856847,2699
13205,日向和田２丁目児童遊園,東京都青梅市日向和田2-374-7,避難場所,-1,-1,0,0,0,0,0,1,1,,35.78499,139.235448,2700
13205,梅郷市民センター,東京都青梅市梅郷3-749-1,避難場所,-1,-1,0,0,0,0,0,1,1,,35.786582,139.224326,2701
13205,畑中保育園,東京都青梅市畑中2-593,避難場所,-1,-1,0,0,0,0,0,1,1,,35.7833229991,139.241197,2702
13205,富岡３丁目運動広場,東京都青梅市富岡3-1168,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8279775766,139.292968084,2703
13205,北小曾木ふれあいセンター（旧市立第十小学校）,東京都青梅市成木8-676,避難場所,-1,-1,0,0,0,0,0,1,1,,35.822008,139.229306,2704
13205,柚木苑地駐車場,東京都青梅市柚木町3-643,避難場所,-1,-1,0,0,0,0,0,1,3,,35.8030053034,139.207771051,2705
13205,柚木町運動広場,東京都青梅市柚木町2-312,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7996537941,139.212190055,2706
13205,和田町運動広場,東京都青梅市和田町2-422-1,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7798163771,139.229482493,2707
13206,ルミエール府中,東京都府中市府中町2-24,避難所,2909,2400,0,0,0,0,0,1,1,,35.676283,139.483849,2708
13206,押立文化センター,東京都府中市押立町5-4,避難所,79,65,0,0,0,0,0,1,1,,35.653525,139.517849,2709
13206,郷土の森総合体育館,東京都府中市矢崎町5-5,避難所,4679,3860,0,0,0,0,0,1,1,,35.655789,139.47724,2710
13206,紅葉丘文化センター,東京都府中市紅葉丘2-1,避難所,320,246,0,0,0,0,0,1,1,,35.676565,139.509177,2711
13206,四谷小学校,東京都府中市四谷3-2740,避難所,818,675,0,0,0,0,0,1,1,,35.659148,139.444767,2712
13206,四谷文化センター,東京都府中市四谷2-75,避難所,232,191,0,0,0,0,0,1,1,,35.66526,139.445541,2713
13206,市民球場、市民陸上競技場、都立農業高校,東京都府中市,広域避難場所,35700,57870,0,0,0,0,0,1,3,,35.6764130058,139.476605051,2714
13206,若松小学校,東京都府中市若松町3-11,避難所,748,617,0,0,0,0,0,1,1,,35.673343,139.499317,2715
13206,住吉小学校,東京都府中市住吉町2-30,避難所,699,577,0,0,0,0,0,1,1,,35.656094,139.459293,2716
13206,住吉文化センター,東京都府中市住吉町1-61,避難所,343,283,0,0,0,0,0,1,1,,35.660228,139.460256,2717
13206,小柳小学校,東京都府中市小柳町3-21,避難所,722,596,0,0,0,0,0,1,1,,35.660011,139.504539,2718
13206,新町小学校,東京都府中市新町1-25,避難所,715,590,0,0,0,0,0,1,1,,35.686841,139.48529,2719
13206,新町文化センター,東京都府中市新町1-66,避難所,348,287,0,0,0,0,0,1,1,,35.687203,139.489224,2720
13206,是政文化センター,東京都府中市是政2-20,避難所,322,266,0,0,0,0,0,1,1,,35.660797,139.4953,2721
13206,生涯学習センター,東京都府中市浅間町1-7,避難所,1105,912,0,0,0,0,0,1,1,,35.678874,139.496442,2722
13206,西府文化センター,東京都府中市西府町1-10,避難所,303,250,0,0,0,0,0,1,1,,35.670867,139.456143,2723
13206,浅間中学校,東京都府中市浅間町1-1,避難所,1366,1127,0,0,0,0,0,1,1,,35.673481,139.491151,2724
13206,多摩川河川敷,東京都府中市,広域避難場所,139800,169560,0,0,0,0,0,1,3,,35.6530115197,139.514036374,2725
13206,多磨霊園、武蔵野公園,東京都府中市,広域避難場所,391600,473720,0,0,0,0,0,1,3,,35.6857443299,139.516967738,2726
13206,第一小学校,東京都府中市寿町2-6,避難所,891,735,0,0,0,0,0,1,1,,35.67437,139.477041,2727
13206,第一中学校,東京都府中市幸町1-22,避難所,2027,1672,0,0,0,0,0,1,1,,35.681063,139.480457,2728
13206,第九小学校,東京都府中市栄町3-7,避難所,718,592,0,0,0,0,0,1,1,,35.686896,139.471652,2729
13206,第九中学校,東京都府中市小柳町2-49,避難所,1335,1101,0,0,0,0,0,1,1,,35.662677,139.503539,2730
13206,第五小学校,東京都府中市本宿町1-37,避難所,718,592,0,0,0,0,0,1,1,,35.66937,139.458071,2731
13206,第五中学校,東京都府中市新町2-44,避難所,3583,2956,0,0,0,0,0,1,1,,35.68673,139.493289,2732
13206,第三小学校,東京都府中市片町3-5,避難所,719,593,0,0,0,0,0,1,1,,35.667981,139.472097,2733
13206,第三中学校,東京都府中市本町4-16,避難所,3381,2789,0,0,0,0,0,1,1,,35.665121,139.468931,2734
13206,第四小学校,東京都府中市白糸台1-58,避難所,718,592,0,0,0,0,0,1,1,,35.666871,139.508205,2735
13206,第四中学校,東京都府中市美好町2-13,避難所,2981,2459,0,0,0,0,0,1,1,,35.673869,139.464876,2736
13206,第七小学校,東京都府中市北山町2-23,避難所,718,592,0,0,0,0,0,1,1,,35.687562,139.45632,2737
13206,第七中学校,東京都府中市武蔵台2-4,避難所,3401,2806,0,0,0,0,0,1,1,,35.689173,139.46232,2738
13206,第十小学校,東京都府中市若松町4-29,避難所,718,592,0,0,0,0,0,1,1,,35.677537,139.508261,2739
13206,第十中学校,東京都府中市西府町4-21,避難所,1356,1119,0,0,0,0,0,1,1,,35.678396,139.452932,2740
13206,第二小学校,東京都府中市緑町1-29,避難所,718,592,0,0,0,0,0,1,1,,35.673953,139.486235,2741
13206,第二中学校,東京都府中市紅葉丘1-23,避難所,3436,2835,0,0,0,0,0,1,1,,35.672815,139.509094,2742
13206,第八小学校,東京都府中市是政1-34,避難所,719,593,0,0,0,0,0,1,1,,35.662705,139.495346,2743
13206,第八中学校,東京都府中市四谷1-2827,避難所,2028,1673,0,0,0,0,0,1,1,,35.658621,139.446294,2744
13206,第六小学校,東京都府中市天神町4-14,避難所,718,592,0,0,0,0,0,1,1,,35.684619,139.492262,2745
13206,第六中学校,東京都府中市押立町1-2,避難所,3429,2829,0,0,0,0,0,1,1,,35.660733,139.5074,2746
13206,中央文化センター,東京都府中市府中町2-25,避難所,445,367,0,0,0,0,0,1,1,,35.675777,139.482083,2747
13206,朝日体育館,東京都府中市朝日町2-10,避難所,287,237,0,0,0,0,0,1,1,,35.67397,139.516084,2748
13206,都立府中の森公園,東京都府中市,広域避難場所,75900,86360,0,0,0,0,0,1,1,,35.67642118,139.49211013,2749
13206,都立府中西高校周辺,東京都府中市,広域避難場所,37400,48180,0,0,0,0,0,1,1,,35.6714529991,139.445877,2750
13206,都立武蔵野の森公園、朝日サッカー場,東京都府中市,広域避難場所,55800,55860,0,0,0,0,0,1,3,,35.672533,139.524651,2751
13206,東京競馬場,東京都府中市日吉町1-1,広域避難場所,212200,279430,0,0,0,0,0,1,1,,35.6665539991,139.484342,2752
13206,東京農工大学,東京都府中市幸町3-5-8,広域避難場所,36000,70700,0,0,0,0,0,1,1,,35.684452,139.481374,2753
13206,東芝府中事業所、日鋼町（すずかけ公園）,東京都府中市,広域避難場所,45900,45980,0,0,0,0,0,1,3,,35.6756674876,139.469541331,2754
13206,南町小学校,東京都府中市南町3-6,避難所,735,606,0,0,0,0,0,1,1,,35.662149,139.467348,2755
13206,南白糸台小学校,東京都府中市白糸台6-48,避難所,710,586,0,0,0,0,0,1,1,,35.660595,139.516566,2756
13206,日新小学校,東京都府中市日新町5-22,避難所,772,637,0,0,0,0,0,1,1,,35.668175,139.443655,2757
13206,日本電気府中事業場,東京都府中市,広域避難場所,15600,15670,0,0,0,0,0,1,3,,35.667275577,139.455148956,2758
13206,白糸台小学校,東京都府中市白糸台2-16,避難所,702,579,0,0,0,0,0,1,1,,35.669427,139.514149,2759
13206,白糸台文化センター,東京都府中市白糸台1-60,避難所,304,251,0,0,0,0,0,1,1,,35.667022,139.506186,2760
13206,武蔵台小学校,東京都府中市武蔵台2-3,避難所,709,585,0,0,0,0,0,1,1,,35.689229,139.463514,2761
13206,武蔵台文化センター,東京都府中市武蔵台2-2,避難所,269,244,0,0,0,0,0,1,1,,35.688528,139.461316,2762
13206,武蔵台緑地,東京都府中市,広域避難場所,16900,27700,0,0,0,0,0,1,3,,35.689945,139.463013,2763
13206,片町文化センター,東京都府中市片町2-17,避難所,354,292,0,0,0,0,0,1,1,,35.670607,139.469467,2764
13206,本宿小学校,東京都府中市本宿町4-19,避難所,715,590,0,0,0,0,0,1,1,,35.679591,139.460876,2765
13206,矢崎小学校,東京都府中市矢崎町4-9,避難所,736,607,0,0,0,0,0,1,1,,35.657816,139.476431,2766
13207,つつじが丘南小学校,東京都昭島市つつじが丘3-3-15,避難所,559,4540,0,0,0,0,0,1,1,,35.712001,139.369244,2767
13207,つつじが丘北小学校,東京都昭島市つつじが丘2-1-30,避難所,539,4595,0,0,0,0,0,1,1,,35.716973,139.371188,2768
13207,やまのかみ会館,東京都昭島市拝島町3-10-3,避難所,154,255,0,0,0,0,0,1,1,,35.710929,139.335386,2769
13207,学校法人啓明学園,東京都昭島市拝島町5丁目11番15号,避難所,749,10757,0,0,0,0,0,1,1,,35.708473,139.337774,2770
13207,共成小学校,東京都昭島市郷地町2-6-1,避難所,486,4291,0,0,0,0,0,1,1,,35.697392,139.382854,2771
13207,玉川会館,東京都昭島市玉川町3-10-15,避難所,147,243,0,0,0,0,0,1,1,,35.703701,139.382057,2772
13207,玉川小学校,東京都昭島市福島町2-8-1,避難所,504,4199,0,0,0,0,0,1,1,,35.701114,139.378771,2773
13207,勤労商工市民センター,東京都昭島市昭和町3-10-2,避難所,530,875,0,0,0,0,0,1,1,,35.707022,139.367078,2774
13207,光華小学校,東京都昭島市昭和町4-5-13,避難所,482,4147,0,0,0,0,0,1,1,,35.710196,139.364133,2775
13207,国営昭和記念公園,東京都昭島市,広域避難場所,-1,1.27E+06,0,0,0,0,0,1,1,,35.7111665491,139.3950168,2776
13207,市民会館・公民館,東京都昭島市つつじが丘三丁目7番7号,避難所,557,920,0,0,0,0,0,1,1,,35.713502,139.366141,2777
13207,市民交流センター,東京都昭島市玉川町4-9-22,避難所,297,491,0,0,0,0,0,1,1,,35.705698,139.378896,2778
13207,児童センター,東京都昭島市つつじが丘2-3-21,避難所,464,766,0,0,0,0,0,1,1,,35.714036,139.36714,2779
13207,昭和の森ゴルフコース,東京都昭島市,広域避難場所,-1,277000,0,0,0,0,0,1,3,,35.7228899882,139.367101696,2780
13207,昭和会館,東京都昭島市松原町1-2-25,避難所,140,232,0,0,0,0,0,1,1,,35.712896,139.35767,2781
13207,昭和公園、東小学校、昭和中学校、都立昭和高等学校,東京都昭島市,広域避難場所,-1,141000,0,0,0,0,0,1,3,,35.703502,139.386528,2782
13207,昭和中学校,東京都昭島市東町2-6-22,避難所,566,6491,0,0,0,0,0,1,1,,35.705141,139.386131,2783
13207,松原町高齢者福祉センター,東京都昭島市松原町1-13-3,二次避難所、福祉避難所,194,321,0,0,0,0,0,1,1,,35.714612,139.354411,2784
13207,瑞雲中学校,東京都昭島市つつじが丘2-2-6,避難所,561,5623,0,0,0,0,0,1,1,,35.715501,139.370771,2785
13207,成隣小学校,東京都昭島市大神町4-4-1,避難所,360,2899,0,0,0,0,0,1,1,,35.698808,139.361134,2786
13207,清泉中学校,東京都昭島市宮沢町1-9-1,避難所,644,6676,0,0,0,0,0,1,1,,35.706808,139.364966,2787
13207,青少年等交流センター,東京都昭島市上川原町1-10-18,避難所,112,186,0,0,0,0,0,1,3,,35.7100955257,139.361744276,2788
13207,多摩川緑地、くじら運動公園、大神公園,東京都昭島市,広域避難場所,-1,142000,0,0,0,0,0,1,3,,35.6954490061,139.364782017,2789
13207,多摩辺中学校,東京都昭島市拝島町4-6-30,避難所,587,5864,0,0,0,0,0,1,1,,35.70278,139.345968,2790
13207,大神会館,東京都昭島市大神町3-10-5,避難所,130,216,0,0,0,0,0,1,1,,35.700742,139.360806,2791
13207,中神小学校,東京都昭島市朝日町5-8-5,避難所,490,4444,0,0,0,0,0,1,1,,35.70603,139.372382,2792
13207,朝日会館,東京都昭島市朝日町5-6-20,避難所,183,303,0,0,0,0,0,1,1,,35.705061,139.372835,2793
13207,朝日町高齢者福祉センター,東京都昭島市朝日町4-5-9,二次避難所、福祉避難所,92,153,0,0,0,0,0,1,1,,35.706197,139.370633,2794
13207,田中小学校,東京都昭島市田中町3-4-1,避難所,544,4850,0,0,0,0,0,1,1,,35.700308,139.353523,2795
13207,都立昭和高等学校,東京都昭島市東町2-3-21,避難所,1173,7931,0,0,0,0,0,1,1,,35.704642,139.388075,2796
13207,都立拝島高等学校,東京都昭島市拝島町4-13-1,避難所,643,8825,0,0,0,0,0,1,1,,35.703808,139.343302,2797
13207,東小学校,東京都昭島市東町2-2-18,避難所,481,5000,0,0,0,0,0,1,1,,35.704058,139.389659,2798
13207,拝島会館,東京都昭島市拝島町2-4-13,避難所,154,255,0,0,0,0,0,1,1,,35.707257,139.341969,2799
13207,拝島第一小学校,東京都昭島市拝島町1-14-14,避難所,463,3820,0,0,0,0,0,1,1,,35.706474,139.344412,2800
13207,拝島第三小学校,東京都昭島市松原町3-12-15,避難所,484,5238,0,0,0,0,0,1,1,,35.716723,139.343912,2801
13207,拝島第四小学校,東京都昭島市拝島町5-6-30,避難所,483,4719,0,0,0,0,0,1,1,,35.706113,139.338469,2802
13207,拝島第二小学校,東京都昭島市拝島町3927-2,避難所,586,4032,0,0,0,0,0,1,1,,35.720106,139.355492,2803
13207,拝島中学校,東京都昭島市緑町2-2-12,避難所,626,5579,0,0,0,0,0,1,1,,35.712362,139.349967,2804
13207,拝島町高齢福祉センター,東京都昭島市拝島町3-10-4,二次避難所、福祉避難所,197,326,0,0,0,0,0,1,1,,35.710487,139.335016,2805
13207,富士見会館,東京都昭島市中神町1282,避難所,204,337,0,0,0,0,0,1,1,,35.711692,139.383279,2806
13207,富士見丘小学校,東京都昭島市福島町890,避難所,487,4733,0,0,0,0,0,1,1,,35.708303,139.382784,2807
13207,武蔵野会館,東京都昭島市中神町1172-1,避難所,309,510,0,0,0,0,0,1,1,,35.711175,139.375735,2808
13207,武蔵野小学校,東京都昭島市武蔵野2-3-1,避難所,464,4040,0,0,0,0,0,1,1,,35.719612,139.379715,2809
13207,福島会館,東京都昭島市福島町1-19-1,避難所,256,423,0,0,0,0,0,1,4,,35.6967067452,139.381093672,2810
13207,福島中学校,東京都昭島市福島町3-20-1,避難所,569,4837,0,0,0,0,0,1,1,,35.695448,139.377327,2811
13207,保健福祉センター,東京都昭島市昭和町4-7-1,二次避難所、福祉避難所,894,1476,0,0,0,0,0,1,1,,35.710751,139.363994,2812
13207,堀向会館,東京都昭島市美堀町2-6-11,避難所,87,145,0,0,0,0,0,1,1,,35.722978,139.363727,2813
13207,緑会館,東京都昭島市緑町4-13-26,避難所,167,277,0,0,0,0,0,1,1,,35.714287,139.344635,2814
13208,ＮＴＴ東日本研修センタグラウンド,東京都調布市,広域避難所,7443,15000,1,0,0,0,0,0,3,,35.649145,139.58853,2815
13208,グリーンホール,東京都調布市小島町2-47-1,一時収容可能施設,1500,7288,0,0,0,0,0,1,3,,35.651458,139.542703,2816
13208,つつじヶ丘児童館,東京都調布市西つつじケ丘3-19-1,一時収容可能施設,164,603,0,0,0,0,0,1,1,,35.6578829991,139.571401,2817
13208,下布田保育園,東京都調布市布田2-27-4,一時収容可能施設,160,594,0,0,0,0,0,1,1,,35.653096,139.548147,2818
13208,宮の下保育園,東京都調布市上石原3-34-10,一時収容可能施設,160,591,0,0,0,0,0,1,1,,35.651374,139.524789,2819
13208,旧調和小学校,東京都調布市菊野台3-27-4,避難所,810,669,0,0,0,0,0,1,3,,35.652567,139.572622,2820
13208,金子保育園,東京都調布市西つつじケ丘4-16-7,一時収容可能施設,185,679,0,0,0,0,0,1,1,,35.655374,139.57345,2821
13208,国領児童館,東京都調布市国領町3-8-15,一時収容可能施設,180,656,0,0,0,0,0,1,3,,35.64857356,139.56062183,2822
13208,国領小学校,東京都調布市国領町8-1-55,避難所,1416,1169,0,0,0,0,0,1,1,,35.648569,139.563452,2823
